TR15226|c0_g4	 NA
TR15233|c0_g1	 NA
TR15233|c0_g2	 NA
TR15239|c0_g2	 PF03730.11,Ku_C
TR15241|c1_g1	 PF00083.21,Sugar_tr
TR15242|c10_g2	 NA
TR15243|c14_g1	 NA
TR15243|c17_g1	 NA
TR15243|c2_g1	 NA
TR15243|c3_g2	 NA
TR15247|c6_g1	 NA
TR15248|c16_g1	 NA
TR15248|c6_g1	 PF00240.20,ubiquitin;PF13519.3,VWA_2;PF02816.15,Alpha_kinase
TR15251|c3_g1	 PF03160.11,Calx-beta;PF03160.11,Calx-beta;PF03160.11,Calx-beta;PF03160.11,Calx-beta
TR15252|c2_g1	 NA
TR15252|c6_g3	 NA
TR15254|c1_g1	 NA
TR15255|c0_g2	 NA
TR15255|c6_g2	 NA
TR15256|c0_g2	 NA
TR15257|c1_g1	 NA
TR15258|c4_g1	 NA
TR15258|c6_g1	 NA
TR15258|c6_g3	 NA
TR15260|c0_g1	 NA
TR15260|c11_g1	 NA
TR15264|c0_g2	 NA
TR15266|c10_g1	 NA
TR15266|c12_g1	 NA
TR15266|c1_g2	 NA
TR15266|c3_g2	 NA
TR15268|c1_g2	 PF13300.3,DUF4078
TR15268|c6_g1	 NA
TR15269|c4_g1	 NA
TR15269|c9_g1	 NA
TR15270|c4_g1	 NA
TR15271|c12_g1	 NA
TR15273|c6_g1	 NA
TR15273|c7_g1	 NA
TR15274|c20_g1	 NA
TR15274|c8_g1	 NA
TR15275|c16_g1	 NA
TR15275|c1_g1	 NA
TR15275|c3_g1	 NA
TR15276|c2_g1	 NA
TR15277|c3_g1	 NA
TR15278|c2_g1	 NA
TR15279|c2_g1	 NA
TR15280|c10_g1	 NA
TR15280|c14_g1	 NA
TR15282|c2_g1	 PF01251.15,Ribosomal_S7e
TR15283|c0_g1	 NA
TR15284|c8_g1	 NA
TR15285|c2_g1	 NA
TR15285|c3_g1	 PF00850.16,Hist_deacetyl
TR15288|c0_g1	 PF03489.14,SapB_2
TR15290|c7_g1	 NA
TR15291|c9_g2	 PF00076.19,RRM_1;PF00076.19,RRM_1;PF15519.3,RBM39linker;PF00076.19,RRM_1
TR15293|c10_g1	 NA
TR15293|c2_g2	 NA
TR15294|c8_g1	 NA
TR15296|c14_g1	 NA
TR15296|c6_g1	 NA
TR15297|c1_g2	 NA
TR15297|c3_g1	 PF00069.22,Pkinase
TR15298|c0_g2	 NA
TR15299|c10_g1	 NA
TR15299|c11_g1	 NA
TR15299|c8_g2	 NA
TR15303|c0_g1	 NA
TR15304|c0_g2	 NA
TR15305|c10_g1	 PF00530.15,SRCR
TR15305|c1_g1	 PF00530.15,SRCR
TR15305|c6_g1	 NA
TR15307|c1_g2	 PF00293.25,NUDIX
TR15308|c5_g1	 NA
TR15310|c13_g1	 PF00400.29,WD40;PF00400.29,WD40;PF00400.29,WD40
TR15310|c4_g1	 NA
TR15310|c8_g4	 NA
TR15311|c2_g2	 NA
TR15311|c5_g1	 NA
TR15311|c6_g1	 NA
TR15311|c8_g1	 NA
TR15312|c2_g1	 NA
TR15313|c6_g1	 NA
TR15314|c5_g1	 NA
TR15314|c7_g1	 NA
TR15316|c5_g1	 NA
TR15319|c10_g1	 NA
TR15319|c11_g1	 PF00676.17,E1_dh
TR15346|c0_g2	 PF02966.13,DIM1
TR15390|c0_g1	 NA
TR15397|c0_g1	 NA
TR1540|c2_g1	 PF00028.14,Cadherin;PF00028.14,Cadherin;PF00028.14,Cadherin
TR1549|c0_g1	 NA
TR1550|c0_g1	 PF07763.10,FEZ
TR15569|c0_g1	 NA
TR15584|c0_g1	 NA
TR15587|c0_g1	 NA
TR15596|c0_g1	 NA
TR1563|c0_g1	 NA
TR1564|c2_g1	 NA
TR1567|c0_g2	 NA
TR15693|c4_g1	 NA
TR15694|c0_g1	 PF14378.3,PAP2_3;PF14642.3,FAM47
TR15698|c1_g3	 NA
TR15699|c0_g1	 PF11547.5,E3_UbLigase_EDD;PF00632.22,HECT
TR15713|c0_g1	 NA
TR15713|c4_g1	 NA
TR15715|c0_g1	 PF01715.14,IPPT
TR15717|c2_g1	 NA
TR15720|c0_g1	 NA
TR15726|c3_g1	 NA
TR15731|c4_g2	 PF05585.9,DUF1758;PF05380.10,Peptidase_A17
TR15735|c4_g1	 PF00530.15,SRCR;PF00530.15,SRCR
TR15740|c1_g1	 PF01400.21,Astacin
TR15748|c0_g1	 PF00854.18,PTR2
TR15754|c1_g1	 NA
TR15762|c1_g1	 NA
TR15766|c0_g2	 PF00018.25,SH3_1;PF00017.21,SH2;PF07714.14,Pkinase_Tyr
TR15772|c1_g1	 NA
TR15780|c0_g1	 NA
TR15780|c1_g1	 PF08445.7,FR47
TR15799|c0_g1	 NA
TR15825|c0_g1	 PF01687.14,Flavokinase
TR15827|c0_g1	 NA
TR1582|c0_g1	 NA
TR15831|c0_g1	 NA
TR1584|c1_g1	 NA
TR15864|c0_g1	 PF00438.17,S-AdoMet_synt_N;PF02772.13,S-AdoMet_synt_M;PF02773.13,S-AdoMet_synt_C
TR1586|c5_g1	 NA
TR15900|c0_g1	 NA
TR15902|c12_g1	 NA
TR15906|c1_g1	 NA
TR15907|c1_g1	 NA
TR15908|c1_g2	 PF00155.18,Aminotran_1_2
TR1590|c0_g1	 NA
TR15912|c10_g1	 NA
TR15912|c5_g1	 NA
TR15913|c3_g3	 NA
TR15915|c0_g2	 NA
TR15916|c2_g2	 PF00225.20,Kinesin
TR15917|c9_g2	 PF00433.21,Pkinase_C
TR15918|c10_g1	 NA
TR15918|c11_g1	 NA
TR15918|c12_g2	 NA
TR15918|c6_g2	 PF03160.11,Calx-beta;PF16489.2,GAIN;PF01825.18,GPS;PF00002.21,7tm_2
TR15919|c16_g1	 NA
TR15919|c4_g2	 NA
TR15919|c5_g1	 NA
TR15920|c15_g1	 NA
TR15920|c18_g1	 NA
TR15921|c10_g1	 NA
TR15922|c4_g7	 NA
TR15922|c4_g8	 NA
TR15923|c10_g1	 NA
TR15923|c9_g1	 NA
TR15926|c18_g1	 PF13181.3,TPR_8
TR15926|c3_g2	 NA
TR15926|c4_g1	 NA
TR15926|c9_g1	 NA
TR15927|c3_g2	 NA
TR15930|c6_g1	 NA
TR15932|c5_g2	 PF01263.17,Aldose_epim
TR15934|c9_g1	 NA
TR15937|c11_g1	 NA
TR15937|c6_g1	 NA
TR15940|c8_g1	 NA
TR15941|c4_g1	 NA
TR15944|c11_g1	 NA
TR15944|c9_g4	 NA
TR15945|c11_g2	 PF07002.13,Copine
TR15945|c7_g1	 NA
TR15946|c0_g1	 NA
TR15946|c7_g2	 NA
TR15947|c11_g1	 NA
TR15947|c14_g1	 NA
TR15947|c4_g1	 NA
TR15947|c8_g1	 PF13855.3,LRR_8;PF13855.3,LRR_8
TR15952|c4_g1	 NA
TR15953|c18_g1	 NA
TR15953|c9_g2	 NA
TR15954|c5_g1	 NA
TR15956|c6_g1	 NA
TR15957|c6_g3	 NA
TR15959|c12_g1	 NA
TR15959|c13_g1	 NA
TR15959|c1_g2	 NA
TR15959|c20_g1	 NA
TR1595|c0_g2	 NA
TR15960|c2_g1	 NA
TR15961|c8_g1	 NA
TR15963|c10_g1	 NA
TR15963|c6_g1	 PF00095.18,WAP;PF05375.10,Pacifastin_I
TR15967|c1_g1	 NA
TR15970|c0_g1	 PF01825.18,GPS
TR15972|c20_g1	 NA
TR15973|c10_g1	 NA
TR15973|c12_g1	 NA
TR15976|c0_g1	 NA
TR15976|c1_g1	 NA
TR15976|c6_g1	 NA
TR15977|c6_g1	 NA
TR15978|c1_g1	 NA
TR15978|c4_g1	 PF12780.4,AAA_8
TR15980|c0_g1	 NA
TR15980|c4_g1	 NA
TR15981|c0_g1	 NA
TR15981|c10_g1	 NA
TR15981|c13_g1	 NA
TR15983|c18_g1	 NA
TR15984|c0_g1	 NA
TR15984|c3_g1	 NA
TR15985|c20_g1	 NA
TR15985|c7_g1	 PF13920.3,zf-C3HC4_3
TR15986|c1_g1	 PF07002.13,Copine
TR15988|c6_g1	 NA
TR15988|c8_g1	 NA
TR15990|c10_g1	 PF00092.25,VWA
TR15990|c1_g1	 PF00270.26,DEAD;PF00271.28,Helicase_C
TR15990|c4_g2	 NA
TR15990|c9_g1	 NA
TR15991|c0_g2	 NA
TR15993|c6_g2	 NA
TR15993|c6_g5	 NA
TR15998|c16_g1	 NA
TR15998|c4_g1	 NA
TR16000|c2_g4	 NA
TR16107|c0_g1	 PF00504.18,Chloroa_b-bind
TR16108|c0_g1	 NA
TR16118|c0_g1	 NA
TR16132|c0_g1	 NA
TR16143|c1_g1	 NA
TR16148|c0_g1	 NA
TR16148|c1_g1	 NA
TR16149|c0_g1	 NA
TR16173|c2_g1	 NA
TR16191|c0_g1	 NA
TR1620|c0_g1	 PF13920.3,zf-C3HC4_3
TR16210|c0_g1	 NA
TR16220|c0_g1	 PF13927.3,Ig_3
TR16236|c0_g1	 NA
TR16242|c0_g1	 NA
TR16249|c0_g1	 NA
TR16268|c0_g1	 NA
TR16269|c0_g1	 NA
TR16270|c0_g1	 PF00307.28,CH;PF02187.14,GAS2
TR16278|c0_g1	 NA
TR162|c0_g2	 PF00443.26,UCH
TR16321|c0_g1	 NA
TR16331|c0_g1	 PF07679.13,I-set
TR16350|c0_g1	 PF00293.25,NUDIX
TR16363|c0_g1	 NA
TR16375|c1_g1	 PF00078.24,RVT_1
TR16382|c1_g1	 PF13445.3,zf-RING_UBOX;PF00643.21,zf-B_box;PF01436.18,NHL
TR16396|c0_g1	 NA
TR16415|c0_g1	 NA
TR16430|c0_g1	 NA
TR16437|c0_g1	 NA
TR16468|c0_g1	 NA
TR164|c2_g1	 NA
TR16516|c0_g1	 NA
TR16531|c0_g1	 PF05679.13,CHGN
TR16732|c0_g1	 NA
TR16747|c0_g1	 NA
TR16752|c0_g1	 NA
TR16768|c0_g2	 NA
TR16774|c0_g2	 PF00018.25,SH3_1;PF00017.21,SH2;PF07714.14,Pkinase_Tyr;PF03798.13,TRAM_LAG1_CLN8
TR16779|c0_g1	 NA
TR16815|c0_g1	 PF00175.18,NAD_binding_1
TR16846|c0_g1	 PF00504.18,Chloroa_b-bind
TR16896|c0_g1	 PF03184.16,DDE_1
TR16908|c0_g1	 NA
TR16917|c0_g1	 NA
TR1691|c0_g1	 PF00909.18,Ammonium_transp
TR16935|c0_g1	 NA
TR16956|c0_g1	 NA
TR16957|c0_g1	 PF01641.15,SelR
TR17058|c0_g1	 NA
TR17066|c0_g1	 NA
TR17110|c0_g1	 PF08570.7,DUF1761
TR17136|c0_g1	 NA
TR17184|c0_g1	 PF10584.6,Proteasome_A_N;PF00227.23,Proteasome
TR17185|c0_g1	 NA
TR17194|c0_g1	 NA
TR17208|c0_g1	 NA
TR17219|c0_g1	 NA
TR17247|c0_g1	 NA
TR17289|c0_g1	 NA
TR17293|c0_g1	 NA
TR17298|c0_g1	 NA
TR17305|c0_g1	 NA
TR17326|c0_g1	 PF13613.3,HTH_Tnp_4;PF13359.3,DDE_Tnp_4
TR17342|c0_g1	 NA
TR17367|c0_g1	 NA
TR17368|c0_g1	 NA
TR17383|c0_g1	 NA
TR17383|c1_g1	 NA
TR17388|c0_g1	 PF07679.13,I-set
TR17389|c1_g1	 NA
TR17411|c0_g1	 PF02990.13,EMP70
TR17416|c0_g2	 NA
TR17416|c6_g1	 NA
TR17441|c0_g2	 NA
TR17443|c0_g1	 PF00919.17,UPF0004;PF04055.18,Radical_SAM
TR17452|c0_g2	 NA
TR17453|c2_g1	 NA
TR17459|c1_g1	 NA
TR17464|c0_g1	 PF10237.6,N6-adenineMlase
TR17466|c2_g1	 NA
TR17474|c0_g1	 PF08585.9,RMI1_N;PF16099.2,RMI1_C
TR1748|c1_g1	 PF00504.18,Chloroa_b-bind
TR1748|c2_g1	 PF00504.18,Chloroa_b-bind
TR17495|c0_g1	 NA
TR17505|c0_g1	 NA
TR17517|c0_g1	 NA
TR17532|c1_g1	 NA
TR17550|c1_g1	 PF13927.3,Ig_3
TR17581|c0_g1	 PF00504.18,Chloroa_b-bind
TR17602|c1_g1	 NA
TR17633|c0_g1	 NA
TR17639|c0_g1	 PF03297.12,Ribosomal_S25
TR17644|c0_g1	 NA
TR1764|c1_g2	 NA
TR17675|c0_g1	 NA
TR17682|c0_g1	 PF17135.1,Ribosomal_L18
TR17684|c0_g1	 NA
TR17701|c0_g1	 NA
TR17708|c0_g1	 NA
TR17712|c0_g2	 PF00069.22,Pkinase
TR17718|c0_g1	 PF06549.9,DUF1118
TR17735|c0_g1	 PF10277.6,Frag1
TR1773|c0_g1	 NA
TR17759|c1_g1	 NA
TR17761|c0_g2	 NA
TR1778|c0_g2	 PF01593.21,Amino_oxidase
TR17814|c0_g1	 NA
TR17814|c1_g1	 NA
TR17815|c10_g1	 NA
TR17815|c2_g1	 NA
TR17815|c9_g2	 NA
TR17815|c9_g3	 NA
TR17816|c13_g1	 NA
TR17816|c3_g2	 NA
TR17816|c6_g2	 PF00675.17,Peptidase_M16;PF05193.18,Peptidase_M16_C;PF16187.2,Peptidase_M16_M
TR17816|c8_g2	 NA
TR17816|c8_g3	 NA
TR17816|c8_g6	 NA
TR17816|c9_g1	 NA
TR17818|c1_g4	 NA
TR17819|c9_g1	 PF01749.17,IBB
TR1781|c0_g2	 NA
TR17820|c2_g1	 NA
TR17820|c6_g1	 PF12796.4,Ank_2;PF01753.15,zf-MYND
TR17822|c17_g1	 NA
TR17822|c6_g1	 PF03097.15,BRO1;PF13949.3,ALIX_LYPXL_bnd
TR17823|c0_g1	 NA
TR17826|c8_g1	 NA
TR17827|c7_g1	 NA
TR17829|c8_g1	 NA
TR17830|c1_g1	 PF13649.3,Methyltransf_25
TR17831|c12_g1	 NA
TR17831|c16_g1	 NA
TR17831|c6_g1	 NA
TR17833|c2_g1	 NA
TR17833|c4_g1	 NA
TR17833|c8_g1	 PF03160.11,Calx-beta;PF03160.11,Calx-beta
TR17834|c6_g1	 PF03067.12,LPMO_10
TR17835|c6_g1	 NA
TR17836|c2_g1	 NA
TR17836|c4_g1	 NA
TR17841|c0_g2	 NA
TR17841|c3_g1	 NA
TR17844|c0_g1	 NA
TR17844|c4_g2	 PF00081.19,Sod_Fe_N;PF02777.15,Sod_Fe_C
TR17846|c19_g1	 NA
TR17846|c3_g1	 NA
TR17846|c4_g1	 NA
TR17846|c7_g2	 NA
TR17847|c1_g2	 NA
TR17848|c3_g2	 NA
TR17848|c4_g2	 NA
TR17851|c2_g1	 NA
TR17851|c3_g1	 NA
TR17851|c9_g1	 NA
TR17852|c10_g1	 NA
TR17854|c5_g1	 NA
TR17855|c16_g1	 NA
TR17855|c5_g1	 NA
TR17858|c3_g1	 NA
TR17859|c1_g1	 NA
TR17861|c3_g4	 NA
TR17861|c6_g1	 NA
TR17862|c0_g1	 PF00656.19,Peptidase_C14
TR17862|c8_g1	 PF00656.19,Peptidase_C14
TR17864|c15_g1	 NA
TR17864|c6_g1	 NA
TR17866|c12_g1	 NA
TR17866|c13_g1	 PF13358.3,DDE_3
TR17866|c5_g1	 NA
TR17867|c2_g1	 NA
TR17872|c10_g1	 NA
TR17872|c2_g1	 NA
TR17872|c2_g2	 NA
TR17873|c0_g1	 NA
TR17873|c1_g1	 NA
TR17877|c10_g2	 NA
TR17877|c14_g1	 NA
TR17877|c17_g1	 NA
TR17877|c2_g2	 PF03828.16,PAP_assoc
TR17880|c12_g3	 NA
TR17880|c16_g1	 NA
TR17880|c1_g1	 NA
TR17883|c0_g1	 NA
TR17884|c7_g1	 PF00057.15,Ldl_recept_a;PF00057.15,Ldl_recept_a;PF00057.15,Ldl_recept_a;PF00057.15,Ldl_recept_a;PF00057.15,Ldl_recept_a;PF00057.15,Ldl_recept_a;PF00057.15,Ldl_recept_a;PF00057.15,Ldl_recept_a;PF14670.3,FXa_inhibition;PF00058.14,Ldl_recept_b;PF00058.14,Ldl_recept_b;PF00058.14,Ldl_recept_b;PF00058.14,Ldl_recept_b;PF00058.14,Ldl_recept_b;PF00058.14,Ldl_recept_b;PF00058.14,Ldl_recept_b
TR17884|c8_g1	 NA
TR17885|c0_g1	 PF12054.5,DUF3535;PF00176.20,SNF2_N;PF00271.28,Helicase_C
TR17887|c11_g2	 NA
TR17887|c2_g1	 NA
TR17887|c6_g3	 NA
TR17891|c13_g1	 NA
TR17893|c1_g1	 NA
TR17896|c0_g2	 PF00067.19,p450
TR17898|c4_g1	 NA
TR17900|c5_g1	 NA
TR17901|c1_g1	 NA
TR17901|c9_g1	 NA
TR17905|c16_g1	 NA
TR17905|c7_g1	 NA
TR17908|c14_g1	 NA
TR17908|c15_g1	 NA
TR17908|c6_g2	 PF07714.14,Pkinase_Tyr
TR17912|c3_g1	 NA
TR17913|c13_g1	 NA
TR17915|c8_g3	 NA
TR17924|c3_g3	 NA
TR17926|c10_g1	 NA
TR17928|c15_g1	 NA
TR17928|c19_g1	 NA
TR17928|c22_g1	 NA
TR17928|c7_g1	 NA
TR17928|c9_g1	 NA
TR17930|c2_g3	 NA
TR17936|c0_g1	 PF01852.16,START
TR17939|c12_g1	 NA
TR17939|c22_g1	 NA
TR17940|c0_g1	 PF14223.3,Retrotran_gag_2;PF00098.20,zf-CCHC;PF13976.3,gag_pre-integrs;PF00665.23,rve
TR17941|c0_g1	 NA
TR17943|c0_g2	 NA
TR17943|c0_g3	 NA
TR17944|c0_g3	 NA
TR17945|c0_g1	 NA
TR17945|c3_g1	 NA
TR17950|c0_g1	 PF07885.13,Ion_trans_2
TR17950|c0_g2	 PF07885.13,Ion_trans_2;PF07885.13,Ion_trans_2
TR17950|c1_g1	 NA
TR17950|c1_g3	 NA
TR17953|c0_g2	 PF00005.24,ABC_tran;PF01061.21,ABC2_membrane
TR17955|c2_g1	 NA
TR17957|c1_g2	 NA
TR17958|c1_g2	 NA
TR17959|c3_g1	 NA
TR17960|c6_g1	 NA
TR17962|c0_g2	 NA
TR17964|c0_g1	 PF10157.6,DUF2365
TR17965|c0_g1	 NA
TR17966|c10_g2	 NA
TR17966|c13_g1	 NA
TR17966|c18_g1	 NA
TR17967|c0_g2	 NA
TR17970|c0_g1	 NA
TR17970|c0_g2	 NA
TR17970|c0_g3	 NA
TR17971|c21_g1	 NA
TR17971|c4_g1	 NA
TR17972|c2_g1	 NA
TR17974|c18_g1	 NA
TR17974|c4_g1	 NA
TR17974|c6_g3	 NA
TR17977|c13_g1	 PF00271.28,Helicase_C
TR17977|c5_g1	 NA
TR17986|c0_g1	 NA
TR17989|c1_g2	 NA
TR17992|c0_g2	 NA
TR17993|c1_g1	 NA
TR17999|c16_g1	 NA
TR17999|c20_g1	 NA
TR17999|c6_g1	 NA
TR17999|c9_g4	 NA
TR18003|c0_g1	 PF02574.13,S-methyl_trans;PF00809.19,Pterin_bind;PF02607.14,B12-binding_2;PF02310.16,B12-binding;PF02965.14,Met_synt_B12
TR18004|c11_g1	 NA
TR18005|c0_g1	 PF07707.12,BACK
TR18007|c3_g2	 NA
TR18007|c4_g1	 NA
TR18009|c0_g1	 PF00110.16,wnt;PF00110.16,wnt
TR18116|c1_g1	 NA
TR18139|c4_g1	 NA
TR18144|c4_g1	 NA
TR18146|c0_g2	 NA
TR18146|c11_g5	 NA
TR18146|c5_g2	 NA
TR18146|c8_g3	 PF07767.8,Nop53
TR18150|c0_g1	 NA
TR18152|c0_g1	 NA
TR18156|c2_g2	 NA
TR18156|c6_g1	 NA
TR18157|c14_g1	 NA
TR18157|c2_g1	 NA
TR18157|c2_g3	 NA
TR18160|c0_g1	 NA
TR18160|c6_g1	 NA
TR18160|c8_g4	 PF14920.3,MTBP_C
TR18163|c7_g1	 PF00149.25,Metallophos
TR18166|c7_g1	 PF15902.2,Sortilin-Vps10;PF15901.2,Sortilin_C
TR18167|c10_g1	 NA
TR18167|c3_g1	 NA
TR18169|c6_g1	 NA
TR18171|c0_g1	 NA
TR18171|c1_g3	 NA
TR18173|c0_g2	 NA
TR18174|c11_g1	 NA
TR18175|c0_g1	 PF12799.4,LRR_4
TR18176|c5_g1	 NA
TR18177|c0_g1	 NA
TR18183|c0_g1	 PF00595.21,PDZ;PF00595.21,PDZ
TR18184|c10_g1	 NA
TR18184|c12_g1	 NA
TR18184|c16_g1	 NA
TR18184|c18_g1	 NA
TR18184|c2_g2	 NA
TR18189|c3_g1	 PF00270.26,DEAD;PF00271.28,Helicase_C;PF04408.20,HA2;PF07717.13,OB_NTP_bind
TR1818|c0_g1	 NA
TR18190|c16_g1	 NA
TR18190|c6_g3	 NA
TR18191|c0_g2	 NA
TR18191|c1_g1	 PF05729.9,NACHT
TR18191|c1_g2	 PF05729.9,NACHT
TR18191|c2_g2	 NA
TR18192|c0_g2	 PF13833.3,EF-hand_8
TR18198|c8_g1	 NA
TR18200|c16_g1	 PF13927.3,Ig_3
TR18205|c1_g1	 NA
TR18207|c9_g1	 NA
TR18211|c1_g2	 NA
TR18213|c0_g2	 NA
TR18214|c2_g1	 NA
TR18215|c5_g1	 NA
TR18215|c8_g1	 NA
TR18216|c4_g2	 PF07993.9,NAD_binding_4
TR18217|c25_g1	 NA
TR18217|c3_g1	 NA
TR18217|c3_g2	 NA
TR18219|c13_g3	 NA
TR18219|c13_g7	 NA
TR18219|c15_g1	 NA
TR18220|c0_g1	 NA
TR18224|c14_g1	 NA
TR18224|c16_g1	 NA
TR18224|c7_g3	 NA
TR18224|c9_g2	 PF15065.3,NCU-G1
TR18227|c0_g1	 NA
TR18228|c5_g1	 NA
TR18229|c1_g1	 NA
TR18229|c2_g1	 NA
TR18229|c4_g4	 PF05699.11,Dimer_Tnp_hAT
TR1822|c4_g1	 NA
TR18230|c4_g1	 NA
TR18231|c1_g1	 PF01404.16,Ephrin_lbd;PF00041.18,fn3
TR18231|c2_g1	 NA
TR18232|c20_g1	 NA
TR18232|c2_g1	 NA
TR18232|c5_g1	 NA
TR18234|c0_g1	 NA
TR18235|c0_g2	 NA
TR18248|c0_g1	 PF00719.16,Pyrophosphatase
TR18264|c1_g1	 NA
TR18433|c0_g1	 NA
TR18456|c0_g1	 PF09775.6,Keratin_assoc
TR18465|c0_g1	 NA
TR1848|c0_g1	 NA
TR18513|c0_g1	 NA
TR18572|c0_g1	 NA
TR18614|c0_g1	 NA
TR18617|c0_g1	 NA
TR18651|c1_g1	 NA
TR18665|c0_g2	 NA
TR18669|c0_g1	 NA
TR18699|c0_g1	 NA
TR18699|c0_g2	 NA
TR18699|c1_g1	 NA
TR1869|c0_g1	 NA
TR186|c0_g1	 PF00046.26,Homeobox
TR18739|c0_g1	 NA
TR18811|c0_g2	 NA
TR18815|c0_g1	 PF00238.16,Ribosomal_L14
TR18817|c0_g1	 NA
TR18822|c0_g1	 PF00169.26,PH
TR18827|c0_g2	 PF00665.23,rve
TR18829|c0_g1	 PF13358.3,DDE_3
TR1883|c0_g1	 NA
TR18848|c0_g1	 NA
TR18855|c0_g2	 PF07714.14,Pkinase_Tyr
TR18857|c0_g1	 NA
TR18862|c0_g1	 NA
TR18871|c0_g1	 NA
TR18890|c0_g2	 PF07716.12,bZIP_2
TR18904|c0_g1	 NA
TR18910|c1_g1	 NA
TR18911|c0_g1	 PF00163.16,Ribosomal_S4;PF01479.22,S4
TR18913|c0_g2	 PF00505.16,HMG_box
TR18916|c0_g1	 PF00619.18,CARD;PF00240.20,ubiquitin;PF00240.20,ubiquitin;PF00240.20,ubiquitin;PF00240.20,ubiquitin;PF00240.20,ubiquitin;PF00240.20,ubiquitin
TR18922|c0_g1	 NA
TR18923|c0_g1	 PF07716.12,bZIP_2
TR18930|c0_g1	 NA
TR18943|c0_g2	 PF01630.15,Glyco_hydro_56
TR18948|c0_g1	 PF14670.3,FXa_inhibition;PF00084.17,Sushi;PF00084.17,Sushi
TR18956|c0_g2	 PF00076.19,RRM_1
TR18963|c0_g1	 NA
TR18985|c0_g1	 NA
TR1898|c0_g1	 NA
TR18995|c0_g1	 NA
TR189|c1_g1	 NA
TR19022|c0_g1	 NA
TR19024|c0_g1	 NA
TR19039|c0_g1	 NA
TR19044|c0_g1	 PF05347.12,Complex1_LYR
TR19056|c0_g1	 PF07714.14,Pkinase_Tyr
TR19058|c0_g2	 NA
TR19129|c0_g1	 PF02176.15,zf-TRAF;PF02176.15,zf-TRAF
TR19164|c0_g1	 NA
TR19172|c1_g2	 NA
TR19176|c3_g1	 NA
TR19180|c0_g1	 NA
TR19180|c0_g3	 PF03071.12,GNT-I
TR19183|c2_g1	 NA
TR19185|c1_g1	 PF12796.4,Ank_2;PF01585.20,G-patch
TR19187|c6_g1	 NA
TR19191|c1_g1	 NA
TR19197|c0_g1	 PF07714.14,Pkinase_Tyr
TR19197|c0_g2	 NA
TR19199|c0_g1	 PF01392.19,Fz;PF01392.19,Fz;PF01759.18,NTR
TR191|c0_g2	 NA
TR19204|c1_g1	 PF00250.15,Forkhead
TR19222|c1_g1	 PF13637.3,Ank_4;PF03020.12,LEM
TR19231|c0_g1	 NA
TR19232|c0_g1	 PF13202.3,EF-hand_5;PF13202.3,EF-hand_5;PF13202.3,EF-hand_5;PF13202.3,EF-hand_5
TR19235|c0_g1	 PF07534.13,TLD
TR19237|c0_g1	 PF03736.14,EPTP;PF03736.14,EPTP;PF03736.14,EPTP;PF03736.14,EPTP;PF03736.14,EPTP;PF03736.14,EPTP;PF03736.14,EPTP
TR19241|c1_g1	 NA
TR19244|c0_g1	 PF03435.15,Sacchrp_dh_NADP;PF16653.2,Sacchrp_dh_C
TR19245|c2_g1	 NA
TR19246|c0_g1	 NA
TR19249|c2_g1	 NA
TR19252|c0_g2	 PF01423.19,LSM
TR19254|c1_g1	 PF05255.8,UPF0220
TR19256|c0_g2	 NA
TR19259|c2_g2	 NA
TR19265|c1_g1	 NA
TR19269|c1_g1	 NA
TR19271|c1_g1	 NA
TR19271|c1_g2	 NA
TR19271|c4_g1	 NA
TR19271|c8_g1	 NA
TR19274|c0_g1	 NA
TR19285|c1_g1	 NA
TR19296|c0_g1	 NA
TR19300|c0_g1	 NA
TR19325|c3_g1	 NA
TR19326|c1_g1	 NA
TR19334|c1_g1	 NA
TR19338|c0_g1	 NA
TR1934|c0_g1	 NA
TR19351|c0_g1	 PF00504.18,Chloroa_b-bind
TR19356|c1_g1	 PF00078.24,RVT_1
TR19387|c0_g1	 PF10517.6,DM13
TR19396|c0_g1	 NA
TR193|c0_g1	 NA
TR19432|c0_g1	 NA
TR19512|c1_g1	 NA
TR19532|c0_g1	 NA
TR19548|c0_g1	 PF02469.19,Fasciclin
TR19553|c0_g2	 PF01061.21,ABC2_membrane
TR19587|c0_g2	 PF10294.6,Methyltransf_16
TR19623|c0_g1	 NA
TR19625|c0_g1	 NA
TR19644|c1_g1	 NA
TR19647|c0_g2	 NA
TR19657|c1_g1	 NA
TR19665|c0_g1	 PF05731.8,TROVE;PF13271.3,DUF4062;PF05729.9,NACHT;PF00400.29,WD40;PF00400.29,WD40;PF00400.29,WD40;PF00400.29,WD40;PF00400.29,WD40;PF00400.29,WD40;PF00400.29,WD40;PF00400.29,WD40;PF00400.29,WD40
TR19670|c2_g1	 NA
TR19677|c0_g1	 PF00084.17,Sushi;PF00084.17,Sushi;PF00084.17,Sushi
TR19677|c0_g3	 PF00089.23,Trypsin
TR19679|c0_g1	 PF13831.3,PHD_2;PF13832.3,zf-HC5HC2H_2
TR19689|c1_g1	 PF00566.15,RabGAP-TBC
TR19694|c0_g2	 PF01172.15,SBDS;PF09377.7,SBDS_C
TR19697|c3_g1	 NA
TR19723|c0_g1	 NA
TR19723|c0_g2	 NA
TR19725|c0_g1	 NA
TR19736|c0_g1	 NA
TR197|c0_g1	 PF03006.17,HlyIII
TR19817|c2_g1	 NA
TR19817|c2_g2	 NA
TR19817|c5_g4	 NA
TR19819|c10_g1	 NA
TR19820|c1_g2	 NA
